simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Simul_FB04-Facebook04-watts_strogatz,100,141.69991,watts_strogatz,59,118,0.06897,6,4,0.5,0.5,40,,4.0,3.17183,100,26.0,58,0,1,0,1,0.05172,0.32768,0.01077,0.1266,0.0
Simul_FB04-Facebook04-watts_strogatz,100,141.69991,watts_strogatz,59,118,0.06897,6,4,0.5,0.5,40,,4.0,3.17183,99,14.0,8,0,51,45,18,0.05172,0.29442,0.00586,0.08179,0.0
Simul_FB04-Facebook04-watts_strogatz,100,141.69991,watts_strogatz,59,118,0.06897,6,4,0.5,0.5,40,,4.0,3.17183,98,23.0,7,0,52,39,18,0.05172,0.30366,0.00952,0.06514,0.0
Simul_FB04-Facebook04-watts_strogatz,100,141.69991,watts_strogatz,59,118,0.06897,6,4,0.5,0.5,40,,4.0,3.17183,97,47.0,58,0,1,0,1,0.05172,0.30688,0.00178,0.12693,0.33333
Simul_FB04-Facebook04-watts_strogatz,100,141.69991,watts_strogatz,59,118,0.06897,6,4,0.5,0.5,40,,4.0,3.17183,96,55.0,4,0,55,55,24,0.05172,0.31694,0.02404,0.10199,0.0
Simul_FB04-Facebook04-watts_strogatz,100,141.69991,watts_strogatz,59,118,0.06897,6,4,0.5,0.5,40,,4.0,3.17183,95,4.0,16,0,43,20,11,0.05172,0.30208,0.01523,0.06344,0.0
Simul_FB04-Facebook04-watts_strogatz,100,141.69991,watts_strogatz,59,118,0.06897,6,4,0.5,0.5,40,,4.0,3.17183,94,25.0,57,0,2,1,2,0.06897,0.30366,0.00928,0.12474,0.0
Simul_FB04-Facebook04-watts_strogatz,100,141.69991,watts_strogatz,59,118,0.06897,6,4,0.5,0.5,40,,4.0,3.17183,93,53.0,4,0,55,48,25,0.05172,0.29146,0.03664,0.06109,0.0
Simul_FB04-Facebook04-watts_strogatz,100,141.69991,watts_strogatz,59,118,0.06897,6,4,0.5,0.5,40,,4.0,3.17183,92,30.0,15,0,44,36,9,0.08621,0.31522,0.01424,0.15879,0.0
Simul_FB04-Facebook04-watts_strogatz,100,141.69991,watts_strogatz,59,118,0.06897,6,4,0.5,0.5,40,,4.0,3.17183,91,23.0,7,0,52,68,17,0.05172,0.30366,0.01321,0.06514,0.0
